CountID,Date,Road,Location,Direction,Days,MidweekADT,WeekendADT,7DayADT,AvgHr,Lat,Long
51287,15-Mar-06,JASMINE DRIVE,At No 9 Midway B/N James Drv and Greenhalghs Rd,N+S,8,854,742,826,56,-37.584154216735264,143.81398792568095
51288,15-May-06,ETON STREET,Between Coulter and Hamlet Street @ No 24,N+S,7,474,386,449,30,-37.531500941115532,143.83596012064069
51289,15-May-06,COULSONS ROAD,Between Duffys Rd and Sec Rd 20 Mts West Of No855,E+W,7,66,59,64,4,-37.56727655841879,143.92731060219404
51290,23-May-06,KYLE STREET,At Number 10 Kyle st 2 meters west of tree,E+W,7,618,308,529,37,-37.597670430333686,143.84440581171432
51291,19-Jul-06,JASMINE DRIVE,At Pole At Number 9,N+S,7,567,516,553,37,-37.58408138591647,143.81401915002661
51292,19-Jul-06,JASMINE DRIVE,At pole at Number 33,N+S,7,279,276,278,19,-37.583675399669318,143.81177330064895
51293,27-Jul-06,KENT STREET,At pole at number 16,E+W,7,289,230,272,18,-37.583857176254313,143.83579540950367
51294,27-Jul-06,NICHOLSON STREET,At Pole at Number 406,N+S,7,371,295,349,24,-37.553785136361263,143.86687690003203
51295,19-Aug-06,LAL LAL STREET,30 meters North of power pole at number 1016a,N+S,7,118,103,114,7,-37.658254241249601,143.89305010570718
51296,19-Aug-06,BOTANIC DRIVE,First Pole North Of Number 20,N+S,7,440,441,440,30,-37.53532100472556,143.87285657220275
51297,19-Aug-06,BOTANIC DRIVE,Pole Opposite Number 9,N+S,7,563,513,549,37,-37.536760502336847,143.87183688363285
51298,3-Oct-06,MIDAS ROAD,South Of Learmonth -Sulky Rd Miners Rest,N+S,7,48,40,46,2,-37.44879175584876,143.81218328177701
51299,3-Oct-06,MIDAS ROAD,Between Mt Pisgah Rd & Buttery Rd Miners Rest,N+S,7,88,76,85,5,-37.46097345366934,143.80957639533588
51300,3-Oct-06,MIDAS ROAD,South Of Racecourse Entrance Miners Rest,N+S,7,545,426,511,34,-37.472487960093574,143.80736212962734
51301,3-Oct-06,MT PISGAH ROAD,S/W Of Learmonth-Sulky Rd Miners Rest,N+S,7,38,33,36,2,-37.451388496073903,143.82721126114768
51302,21-Oct-06,YARROWEE PDE,Power Pole at Number 222,N+S,18,298,253,283,19,-37.580426462975964,143.84617204013659
51303,3-Oct-06,LAL LAL STREET,Power Pole at Number 119,E+W,7,1095,802,1011,70,-37.576417963053963,143.87362089637054
51304,5-Dec-06,MARINA DRIVE,At Pole at Number 19 Marina Drv Mt Clear,E+W,9,127,119,125,7,-37.608401920230541,143.86488492124661
51305,9-Nov-06,ALFRED STREET,Midway Between Russell Street and Braches Lane,N+S,7,542,250,458,34,-37.56078970046088,143.82941909890874
51306,9-Nov-06,HUMFFRAY STREET SOUTH,At Pole at Number 1032 Mt Pleasant,N+S,7,125,83,113,6,-37.315331428451785,143.84115899165016
51307,7-Jan-07,RICHARDS STREET,At Tree at West side of road South Of No 404,N+S,7,157,183,164,10,-37.574838270372965,143.88775680288981
51308,7-Jan-07,KING STREET SOUTH,At Tree at Boundary at No 17 and 19,N+S,7,844,721,808,54,-37.563424949643625,143.87360806869725
51309,1-Feb-07,GRAY STREET,At Pole At Number 6a Gray Street,E+W,9,1126,918,1080,74,-37.589013030629275,143.83909377300992
51310,1-Feb-07,CORNISH STREET,Between Caffrey Street and Herriott Street,N+S,9,29,27,28,1,-37.65666636330792,143.88725367503662
51311,1-Feb-07,HERRIOTT STREET,Between Caffrey St and Cornish St,N+S,9,145,104,136,9,-37.655881274460732,143.88656591042161
51312,1-Feb-07,CAFFREY STREET,Between Herriott St and Cornish Street,E+W,9,207,168,199,12,-37.656605036225997,143.8864466177298
51313,1-Mar-07,WILSON STREET,At Pole at Boundary Of Number 619 and 620,E+W,7,400,359,388,25,-37.57330029089016,143.88690490556195
51314,18-Feb-07,RODIER STREET,At Tree At East Side Of Rd At Number 21 Rodier St,N+S,10,507,468,495,33,-37.561415162430812,143.88285772421838
51317,16-Apr-07,ALBERT STREET,ALBERT ST MINERS REST AT NUMBER 20,E+W,9,737,553,696,48,-37.479703506485933,143.79682288140137
51318,16-Apr-07,VICTORIA STREET,VICTORIA ST MINERS REST 150 METERS FROM ALBERT ST,N+S,9,26,32,27,1,-37.481502774473626,143.79352045903497
51319,17-Apr-07,DOVETON STREET,DOVETON ST NORTH AT TREE AT NUMBER 1122,N+S,8,7868,6338,7486,528,-37.537428319885727,143.85955129231169
51320,9-Oct-07,CLARKSON STREET,Between Kent and Hertford Street,N+S,7,954,800,910,64,-37.584514242484971,143.83844721682152
51321,29-Apr-07,SIMPSON STREET,Simpson Street North at pole at Number 307,N+S,7,177,160,172,11,-37.536924372584011,143.87583749739881
51322,29-Apr-07,MENHENNENT DRIVE,Menhennent Drive West of Barton Court at No 12,E+W,7,534,419,501,36,-37.591757929778019,143.82346937480767
51323,20-May-07,MORRISON STREET,Midblock BTW Sturt Street and Wendouree Pde,N+S,7,417,301,384,28,-37.557157969004784,143.82492401876402
51324,20-May-07,REGENCY DRIVE MT CLEAR,Midway BTW Whitehorse Rd and Heather Ave,N+S,7,714,476,646,46,-37.604816004611664,143.86635552548415
51325,20-May-07,MAWARRA DRIVE,at tree at number 19 Mawarra Drive Delacombe,N+S,7,488,385,458,31,-37.582425111492689,143.82224476234634
51326,28-May-07,MT BUNINYONG ROAD,Between Blackberry Lane and Yankee Flat Rd,N+S,7,1027,1171,1068,76,-37.647798948075767,143.9085545061786
51327,15-Jun-07,LAL LAL STREET BUNINYONG,80 Meters North Of Hastie Street,N+S,7,222,189,212,14,-37.655041609238332,143.89361667873692
51328,15-Jun-07,CAMPBELLS CRESENT REDAN,At number 12,N+S,7,441,362,418,29,-37.577567526595431,143.84515739860765
51329,15-Jun-07,CAMPBELLS CRESENT REDAN,At Number 107,N+S,7,464,401,446,30,-37.579444939219584,143.844651478934
51330,23-Jun-07,NOLAN STREET BALLARAT,40 Meters North Of Neil Street,N+S,14,4704,3314,4307,309,-37.556466435192448,143.85961145512368
51332,15-Jun-07,GITTINGS LANE BUNINYONG,200 Meters west Of Mount Buninyong Road,E+W,7,66,42,59,4,-37.646308063980356,143.9087229572221
51333,22-Jul-07,CORBETT STREET,Corbett street midway between Humffray and Princes,E+W,8,953,526,793,57,-37.560339607269164,143.86857705606462
51334,31-Jul-07,CUTHBERTS ROAD,West Of Learmonth Street,E+W,7,6109,5404,5907,411,-37.555057974972485,143.81136463732634
51335,31-Jul-07,LEARMONTH STREET,North Of Leopold street,N+S,7,9175,5760,8200,561,-37.55761156050508,143.81272834080985
51336,31-Jul-07,LEARMONTH STREET,South Of Sturt Street,S,7,5608,3800,5091,354,-37.554336947717381,143.81326161686084
51337,31-Jul-07,LEARMONTH STREET,South Of Sturt Street,N,7,3885,3011,3635,237,-37.554336947717381,143.81326161686084
51338,20-Aug-07,NEIL STREET,Between Seymour Street and Nolan at No 206,N+S,7,234,226,232,14,-37.55633679530839,143.86012714090646
51339,9-Oct-07,SUTTON STREET,Between Latrobe and Park Street,N+S,7,1489,812,1295,95,-37.571460602779624,143.82895137049755
51340,25-Sep-07,HADDON - WINDERMERE ROAD,Between Smarts Hill Rd and Madden Road,N+S,8,453,380,434,29,-37.526730160365922,143.70761347828321
51341,25-Sep-07,HADDON - WINDERMERE ROAD,Between Hendersons Rd and Davenport Rd,N+S,8,300,221,280,19,-37.45725071450822,143.71643103811431
51342,9-Oct-07,PEEL STREET,At powercor pole at 510 Peel Street,N+S,7,5914,4766,5586,389,-37.55103139061513,143.86599042225862
51343,9-Oct-07,PEEL STREET,At Tree at No 417 Peel street,N+S,7,6430,5579,6187,429,-37.552398151617822,143.86573722403475
51344,9-Oct-07,NAPIER STREET,Tree At Reserve Opposite Boundary BTW 5 & 7 Napier,E+W,7,1273,1039,1206,83,-37.551751754793173,143.86489758354941
51345,9-Oct-07,NAPIER STREET,At tree at the side of 425 Nicholson Street,E+W,7,727,589,687,47,-37.552008940531564,143.86692198218987
51346,9-Oct-07,VALE STREET,Mid Block East Side BTW Sturt and Arthur Street,S+N,7,396,242,352,25,-37.55585289211605,143.81619352131133
51347,9-Oct-07,VALE STREET,Mid Block West Side BTW Sturt and Arthur Street,N+S,7,163,82,140,9,-37.555819754935712,143.81569426462806
51348,9-Oct-07,LONGLEY STREET,Mid Block Sturt Street To Arthur Street,N+S,7,691,429,616,44,-37.556139905842855,143.81738144732404
51349,9-Oct-07,ARTHUR STREET,Mid Block Main Carriageway Vale To Longley St,E+W,7,1916,1422,1775,127,-37.556871637060013,143.8165488102043
51350,17-Oct-07,THOMPSON STREET,At tree at number 29,N+S,7,587,357,521,35,-37.5543047494034,143.89357331249957
51351,17-Oct-07,BROPHY STREET,At Power Pole BWN Number 2a and 4,N+S,7,340,260,317,21,-37.553869665795709,143.89551446973098
51352,17-Oct-07,DAWSONS AVE,At Power Pole at number 10,N+S,7,128,86,116,8,-37.557317966850576,143.82915189321545
51353,28-Oct-07,BOTANIC DRIVE,First Powecor Pole at Number 18,N+S,9,652,591,631,43,-37.535728308039914,143.87278168862156
51354,18-Nov-07,BOTANIC DRIVE,At poercor pole opposite number 5,N+S,15,831,815,826,55,-37.536714390438945,143.87188037513579
51355,15-Nov-07,FALCON DRIVE,South Of Harrier Drive at number 8,N+S,8,352,322,345,23,-37.527777116464911,143.86478296390382
51356,15-Nov-07,YORK STREET,Between Lovenear Grove and Kline Street,E+W,8,2178,1917,2113,138,-37.569596071044131,143.88436190575453
51357,13-Feb-08,YARROWEE STREET,BTWN Bridge St and Gladstone St at No 191,N+S,7,491,363,455,30,-37.600390518381154,143.84258418669711
51358,13-Feb-08,KLINE STREET,Btwn Eureka st and Wesley Crt at No 214,N+S,7,2214,2043,2165,143,-37.566788441314145,143.88605341079824
51359,13-Feb-08,KLINE STREET,Btwn Wesley Crt and Maxlyn Ave At No 231,N+S,7,1998,1905,1971,129,-37.568493287104062,143.88560983902468
51360,29-Feb-08,TINWORTH AVE,North Of Cartledge Ave,N+S,7,846,654,791,53,-37.602387396692059,143.86284201618867
51361,29-Feb-08,TINWORTH AVE,South Of Cartledge Ave,N+S,7,1025,738,943,64,-37.6032539555423,143.86352080296021
51362,29-Feb-08,QUEEN STREET SOUTH,Between Victoria and Eureka Street @ No 16,N+S,7,2552,2236,2461,165,-37.563182120747136,143.87802459711645
51363,29-Feb-08,COBDEN STREET,Between Magpie and Peady Street @ No 438,N+S,7,1023,751,945,63,-37.580059703429306,143.85947269804728
51364,29-Feb-08,BIRDWOOD AVE,Between Tait and Kossuth Street Mid Block,E+W,7,1217,739,1080,77,-37.597787438987048,143.82529416873044
51365,29-Feb-08,BIRDWOOD AVE,Between Kossuth and Grant Street @ No 99,E+W,7,1367,964,1252,88,-37.597739955647555,143.82915410009875
51366,10-Apr-08,LEWIS STREET,Between Grenville and Albert Street,W,10,660,501,612,41,-37.562947557681824,143.8598820066874
51367,10-Apr-08,BANKSIA ROAD,Between Kurrajong Rd and Clematis Ave,N+S,10,213,162,197,12,-37.525293962973642,143.82048536734948
51368,10-Apr-08,JOSEPH STREET,Between Gale St and Elsworth st at No 418,N+S,10,1745,1252,1597,112,-37.580950621937795,143.87619551919349
51369,13-Apr-08,KENNY STREET,35 meters south of Victoria Street,N+S,7,209,187,202,14,-37.558543817274881,143.89046629566263
51370,11-Jun-08,LARTER STREET,Btn Brogden and Warrambine Street,N+S,7,404,300,374,25,-37.573733373903401,143.87248744496571
51371,11-Jun-08,SIMPSON STREET BUNINYONG,West Of Cornish Street,E+W,7,541,264,462,33,-37.654652293497463,143.88671095902984
51372,11-Jun-08,CORNISH STREET BUNINYONG,North Of Simpson Street,N+S,7,578,248,484,36,-37.654204641762917,143.88806492700348
51373,11-Jun-08,CROCKER STREET,Lake Wendouree at tree at Number 11,N+S,7,305,186,271,19,-37.554825480932806,143.82072738833409
51375,17-Dec-08,ROWE STREET,BTW Humffray & Peel St At No 11,N+S,24,306,222,285,18,-37.558264276439502,143.8664713951872
51376,19-Jun-08,SILVERWATTLE DRIVE,200 Meters West of Hakea Drive,E+W,7,20,22,21,1,-37.5040992477239,143.87654488099957
51377,19-Jun-08,MELALEUCA ROAD,50 Meters East Of Hakea Drive,E+W,7,0,2,1, ,-37.501792198224791,143.87988323722377
51378,19-Jun-08,CLEARVIEW ROAD,200 Meters North Of Silverwattle Drive,N+S,7,13,21,15, ,-37.502553332501499,143.88376925387053
51379,19-Jun-08,CLEARVIEW ROAD,100 Meters North Of Banksia Street,N+S,7,88,60,80,5,-37.507622179202592,143.88283330701566
51380,19-Jun-08,SWINGLERS ROAD,400 Meters North Of Banksia Street,N+S,7,70,67,69,4,-37.506311663483494,143.88815545109071
51381,19-Jun-08,DAWES ROAD,400 Meters West Of Alkera Road,E+W,7,35,48,39,2,-37.512615164410967,143.88978986940231
51382,19-Jun-08,ALKERA ROAD,200 Meters North Of Acacia Street,N+S,7,27,39,30,1,-37.514795099356263,143.89275854580998
51383,19-Jun-08,ACACIA STREET,300 Meters West Of Alkera Road,E+W,7,28,27,28,1,-37.516681884193524,143.88856671748854
51384,19-Jun-08,ALKERA ROAD,260m North of White Swan Road,N+S,7,88,86,88,5,-37.52274782246571,143.88923066306495
51385,10-Aug-08,WHITTA STREET,At Number 10 Whitta Street Sebastopol,E+W,7,812,697,779,54,-37.590311447059115,143.83681048093027
51386,14-Oct-08,STANLEY STREET,BTW Howitt and Paling Street at number 11,N+S,8,309,262,297,20,-37.541875032485038,143.85564743966742
51387,14-Oct-08,HOWE STREET SERVICE ROAD,West Side 30M North Of Norm Lyttle PDE,N+S,8,237,190,225,15,-37.50326945494691,143.80545007335758
51388,23-Oct-08,DANA STREET,BTW Doveton and Armstrong Street,E+W,9,10755,7783,10094,732,-37.563917013669688,143.85519886479787
51389,23-Oct-08,DANA STREET,BTW Armstrong and Lydiard Street,E+W,9,16350,10518,15054,1058,-37.56406667064153,143.85646104890299
51390,23-Oct-08,ARMSTRONG STREET,South Of Dana Street,N+S,9,8100,5131,7440,511,-37.56491377904517,143.85571236441348
51391,23-Oct-08,ARMSTRONG STREET,North Of Dana Street,N,9,2608,1565,2376,167,-37.563519752020284,143.85597605216489
51392,2-Nov-08,SERVICE ROAD EAST SIDE OF BALLARAT BUNINYONG ROAD,Service Road South End At Number 141,N,9,11,7,9, ,-37.610618293487235,143.87045206959974
51392,2-Nov-08,SERVICE ROAD EAST SIDE OF BALLARAT BUNINYONG ROAD,Service Road South End At Number 141,S,9,43,30,39,2,-37.610618293487235,143.87045206959974
51393,2-Nov-08,BALLARAT BUNINYONG ROAD,40 Meters North Of Damascus Entrance South End,N+S,9,13279,8783,11780,820,-37.610800264944729,143.87037978318966
51394,2-Nov-08,DAMASCUS COLLEGE ENTRANCE,Entrance to Damascus,E,9,82,9,57,3,-37.611223917321468,143.87037342594923
51394,2-Nov-08,DAMASCUS COLLEGE ENTRANCE,Entrance to Damascus,W,9,317,15,216,17,-37.611223917321468,143.87037342594923
51395,2-Nov-08,DAMASCUS COLLEGE EXIT ROAD,20 meters west of exit,E,9,264,9,179,13,-37.609981517412692,143.86958941699336
51396,17-Dec-08,LONSDALE STREET,BTW Pleasant & Adair Street,E+W,24,2124,1747,2030,130,-37.575152973789372,143.83354041945969
51397,9-Nov-08,CAFFREY STREET,BTW Cornish & Herriott st,N+S,5,156,131,151,9,-37.656490229023916,143.88635150142437
51398,9-Nov-08,HERRIOTT STREET,BTW Cornish & Caffrey St,E+W,7,129,77,114,7,-37.655922124645585,143.88673749456444
51399,9-Nov-08,CORNISH STREET,BTW Herriott & Caffrey St,N+S,7,23,14,20,1,-37.656693646542649,143.8872433988879
51400,9-Nov-08,CORNISH STREET,BTW Herriott & Simpson Street,N+S,7,223,165,206,13,-37.655485846015857,143.88762725832737
51401,9-Nov-08,HERRIOTT STREET,BTW Cornish & Allan Street (East),E+W,7,188,148,177,12,-37.65608342855964,143.88787708957361
51402,9-Nov-08,ALLAN STREET,(West)-East Of Cornish Street,E+W,7,48,32,43,2,-37.656211397838312,143.88780271588533
51403,22-Nov-08,CAFFREY STREET,BTW Cornish & Herriott st,N+S,7,169,127,157,10,-37.656490229023916,143.88635150142437
51404,17-Dec-08,WEBSTER STREET,BTW Loch Ave & Johnson st at No 32,E+W,24,3051,1970,2781,195,-37.55682337942747,143.85119287584428
51405,17-Dec-08,WEBSTER STREET,BTW Drummond & Frank St at No 69,E+W,24,2994,1880,2716,189,-37.556627578236302,143.84922732371479
51406,17-Dec-08,WEBSTER STREET,BTW Claxton St & Creswick Rd at unit 2/7,E+W,24,3026,1925,2751,193,-37.557145680142696,143.85388764765747
51407,11-Jan-09,DOVER STREET,BTW Grevillea Rd and Romney Street At No 15,N+S,13,326,293,319,20,-37.529242755413243,143.82529567155345
51408,26-Mar-09,ENGLISH STREET,Between Clayton and Sovereign Street @ No 9,N+S,7,146,97,132,8,-37.571029612489284,143.8676968066012
51409,26-Mar-09,LARTER STREET,Between Lal Lal and Elsworth St @ Number 317,N+S,7,248,149,220,14,-37.577414598245966,143.87080620730461
51410,26-Mar-09,GEAR AVENUE,240 Meters East Of Geelong Road at Pole,E+W,7,2690,1194,2262,165,-37.628522973061351,143.8829801883164
51411,26-Mar-09,GEAR AVENUE,30 meters West Of University Dve at Pole,E+W,7,2660,1168,2234,163,-37.629172155962976,143.88958763760294
51412,26-Mar-09,LOFVEN STREET,At Number 61 - 120 meters Nth Of Duggan Street,N+S,7,1115,934,1063,71,-37.547978641520913,143.88697971041532
51413,26-Mar-09,HILLCREST ROAD,30 meters East of Ainley Street,E+W,7,271,273,271,17,-37.548974735113518,143.88972296092714
51414,26-Mar-09,YORK STREET,Between Kline and Lovenear Grove,E+W,7,2209,1991,2147,143,-37.569533609366431,143.88433685445821
51415,26-Mar-09,YORK STREET,Between Kline and Richards Street,E+W,7,1483,1474,1481,99,-37.56984860148475,143.88619422564713
51416,26-Mar-09,KLINE STREET,Between York street and Maxlyn Ave,N+S,7,1834,1654,1782,118,-37.569238375901151,143.88535560185713
51417,26-Mar-09,KLINE STREET,Between York Street and Julien Lane,N+S,7,1370,1127,1301,87,-37.570235523193887,143.88511109105607
51418,2-May-09,LOCH AVE,Btw Mill St and Creswick Rd at No 35,N+S,7,646,404,577,43,-37.553622883558589,143.85126324597945
51419,21-Apr-09,FOREST STREET,Btwn Cathcart and Winter St at No 502 Buninyong,E+W,7,44,43,43,2,-37.648202037861395,143.88113491781101
51420,21-Apr-09,HEINZ LANE,90 meters East Of railway crossing Invermay Park,E+W,7,4514,2907,4055,270,-37.527913583152646,143.85133579286446
51421,21-Apr-09,GREGORY STREET,Btwn Chevron Crt & The Boulevarde @ No 1454 Lake W,E+W,7,3189,1899,2820,194,-37.541299840629883,143.8248909160391
51422,21-Apr-09,GREGORY STREET,Btwn Aidans Drv and Lindisfarne Crescent @ No1428,E+W,7,2734,1616,2415,164,-37.541615393713911,143.82751687303767
51423,21-Apr-09,GREGORY STREET,Btwn Forest St and Barrett Ave @ No 1344 Lake W,E+W,7,1247,758,1107,78,-37.542389134398391,143.83395114526951
51424,21-Apr-09,GREGORY STREET,Btwn Barrett Ave abd Glendale Crt At No 1320 Lake,E+W,7,1226,763,1094,77,-37.542703395282913,143.83662239022567
51425,21-Apr-09,GREGORY STREET,Btwn Dowling St and Martin Ave At No 1207 Lake W,E+W,7,987,624,883,61,-37.543234305132195,143.84114645358463
51426,21-Apr-09,WINTER STREET,Btwn Adair St And Pleasant St Redan,E+W,7,1358,828,1207,80,-37.570808468876244,143.8350964180969
51427,21-Apr-09,WINTER STREET,Btwn Sutton and adair St Redan,E+W,7,859,503,757,51,-37.570411752023965,143.8317304856694
51428,21-Apr-09,ADAIR STREET,Btw Park St and Winter St Readan,N+S,7,2553,1294,2193,151,-37.571009881740558,143.83308898552025
51429,21-Apr-09,ADAIR STREET,30 M North Of Winter Street Redan,N+S,7,2522,1201,2145,149,-37.570258870113655,143.83321900253532
51430,21-Apr-09,RUSSELL STREET,20 m South Of Jessie Street Redan,N+S,7,2821,1397,2414,168,-37.569872033726341,143.83319301694911
51431,21-Apr-09,RUSSELL STREET,Btwn Jessie and Winter Street at no 507 Redan,S,7,248,168,225,15,-37.570297090937267,143.83350346480569
51432,26-May-09,DOWLING ROAD,350 meters South Of Western hwy,N+S,7,66,67,67,4,-37.489872790906539,143.76409106972076
51433,26-Jun-09,ST. MIRREN DRIVE,10 Meters East Of Cardross Close @ No 14,E+W,8,260,287,267,18,-37.540872185158392,143.88317487647461
51434,26-Jun-09,SEYMOUR CRESCENT,Ligar st - Havelock St @ No 14,N,8,100,67,92,5,-37.555330338848592,143.86298609905361
51435,26-Jun-09,HOLMES STREET,Creswick Rd - Doveton Street @ No 4A,E+W,8,369,176,321,23,-37.55385513871942,143.85432795832207
51436,26-Jun-09,ARMSTRONG STREET NORTH,Macarthur St - Clarendon St @ No 410 A,N+S,8,613,428,567,40,-37.551789177214594,143.85815369697889
51437,16-Jul-09,GRAMMAR STREET,At Power Pole at Number 18,N+S,7,357,223,319,22,-37.535773427054401,143.83440211637387
51438,16-Jul-09,GRAMMAR STREET,Between Kirk St and Norman Street,N+S,7,347,232,314,21,-37.53452428524561,143.83463767884166
51439,26-Jun-09,NOLANS ROAD,Austins Rd - Bridge,N+S,8,99,98,99,6,-37.661936303360278,143.83571638403245
51440,26-Jun-09,NOLANS ROAD,Napoleons Rd - Austins Rd,E+W,8,83,70,79,5,-37.659444121253358,143.84677424276094
51441,26-Jun-09,SHERRARD STREET,Foley Crescent - Maddern St,N+S,8,714,627,692,47,-37.547387546443993,143.86947222056151
51442,16-Jul-09,CRICKS ROAD,Btwn Mill Rd and Ryans Rd Blowhard,E+W,7,25,13,22,1,-37.426528538548752,143.76858337715851
51443,16-Jul-09,RYANS ROAD,Btwn Cricks Rd and Learmonth-Sulky Rd Blowhard,N+S,7,26,20,24,1,-37.432814617717277,143.75872425201598
51444,16-Jul-09,EYRE STREET,Btwn Lumeah Rd and Cathcart St at No 606,E+W,7,395,368,387,26,-37.64653063036539,143.87873590650079
51445,16-Jul-09,BRADSHAW STREET,Btwn Tress St and Peake St at No 301 Golden Point,E+W,7,814,641,765,51,-37.572468280308897,143.86151426509178
51446,24-Jul-09,LYONS STREET,Btwn Mair St and Webster St at No 112,N+S,8,584,330,521,39,-37.55797563002551,143.85235735883751
51447,24-Jul-09,DAVEY STREET,Btwn Mair St and Webster st,N,8,200,75,169,12,-37.55836617233139,143.85409269617293
51448,24-Jul-09,SLATEY CREEK ROAD,Btwn Jenna Crt and Bogong Ave,N+S,8,3209,3105,3183,218,-37.526346131634462,143.86174135458094
51449,16-Aug-09,WALKER STREET,BTWN Moola St & Phillip Ave @ No 104,E+W,7,1519,1261,1446,99,-37.543658492888241,143.87644717795669
51450,16-Aug-09,OAKBANK DRIVE,Btwn Park Lane & Redwood Crt @ No 17,E+W,7,103,71,94,6,-37.618844573048378,143.8859704701309
51451,16-Aug-09,OAKBANK DRIVE,Btwn Mayfair Crt & Park Lane @ No 18,N+S,7,218,148,198,12,-37.618386576726941,143.8851711404312
51452,16-Aug-09,PARK LANE,Btwn Bellbird Crt & Oakbank Drive @ No 22,E+W,7,251,122,214,14,-37.618819364229992,143.88479140624941
51453,16-Aug-09,LONGLEY STREET,Btwn Sturt Street & Arthur Street Mid Block,N+S,7,1066,741,973,73,-37.556113167923677,143.81736912144186
51454,24-Aug-09,CLARKSON STREET,Btwn Kent Street and Hertford Street Mid Block,N+S,8,1022,1010,1019,72,-37.584603994734955,143.83846195014627
51455,16-Aug-09,BENNETT STREET,Btwn Canadian Springs Drive & Kline Street,E+W,7,897,725,847,59,-37.58097233847942,143.88379344032333
51456,3-Sep-09,TOURELLO ROAD,Btwn Ballarat - Maryborough and Andersons Rd W/Rai,E+W,7,74,65,71,4,-37.356738472372655,143.80790716725971
51457,3-Sep-09,GRAYS ROAD,Btwn Schwarz road and West Of Railway Crossing,E+W,7,39,27,35,2,-37.434361107726708,143.84957685077063
51458,12-Sep-09,CHURCH STREET,Between Pleasant St & Ripon St Mid block,E+W,7,150,125,143,9,-37.561056678735689,143.84005786207538
51459,12-Sep-09,HICKMAN STREET,50m sth of Grant St @ No 4,N+S,7,319,80,250,18,-37.567349200327897,143.85709589781965
51460,12-Sep-09,HICKMAN STREET,Between Sebastopol St & South St @ No 105B,N+S,7,323,225,295,20,-37.571116820879851,143.85407016729761
51461,4-Oct-09,MOYLE STREET,50m sth of Grant street @ No 5,N+S,8,643,361,537,38,-37.567709216503822,143.85785678530959
51462,4-Oct-09,HOWE STREET SERVICE ROAD,Btwn Norm Lyttle Pde and Carriers Dve @ 51,N+S,8,195,177,188,12,-37.500500482516706,143.80556127965835
51463,4-Oct-09,JACKSONS ROAD,Btwn Strickland Pde and Allens Rd @ 61,E+W,8,75,62,70,4,-37.562980409935044,143.91449880704198
51464,24-Oct-09,ANDERSONS ROAD,Between Glendaruel_Creswick Rd and Rail Line,N+S,10,9,7,9, ,-37.368068533737443,143.82139225434514
51465,24-Oct-09,GILLIES ROAD,Between Moores Rd and Railway Line Creswick,N+S,10,604,451,542,38,-37.384590448431283,143.85234322922315
51466,30-Oct-09,CEDAR AVENUE ROAD,Between Parkwood Street and Christine Avenue @ 13,N+S,11,167,146,160,11,-37.552227424735626,143.80118533089143
51467,19-Nov-09,DOVETON STREET,Btwn Doveton Cres and Clarendon St @ No 409,N+S,7,6920,4938,6354,441,-37.553418776063197,143.85634852669526
51468,19-Oct-09,SERVICE ROAD EAST SIDE OF BALLARAT BUNINYONG ROAD,Service Road South End At Number 141,N,9,1,2,1, ,-37.610618293487235,143.87045206959974
51469,19-Oct-09,BALLARAT BUNINYONG ROAD,40 Meters North Of Damascus Entrance South End,N+S,9,15034,9423,13787,964,-37.610800264944729,143.87037978318966
51470,19-Oct-09,DAMASCUS COLLEGE ENTRANCE,Entrance to Damascus,E+W,9,632,45,501,38,-37.611223917321468,143.87037342594923
51471,19-Oct-09,DAMASCUS COLLEGE EXIT ROAD,20 meters west of exit,E,9,91,6,72,5,-37.609981517412692,143.86958941699336
51472,27-Nov-09,HUME CRESCENT,Btwn Cuthberts Road and Townsend Crt @ No2,N+S,9,364,291,340,21,-37.554679164093663,143.80418595839279
51473,27-Nov-09,LARTER STREET,Btwn Brogden Crt and Warrambine Crt,N+S,9,423,335,393,24,-37.573624245758403,143.87252853363114
51474,27-Nov-09,LAUNCHLEY DRIVE,Btwn Kuruc Rd and Blind Creek Road @ No 48,N+S,9,100,81,94,5,-37.531872799093151,143.77368637457437
51475,27-Nov-09,KURUC ROAD,Btwn Launchley Drive and Blind Creek Road @ No 31,N+S,9,98,94,97,5,-37.532331795490599,143.77792384992898
51476,27-Nov-09,CANADIAN LAKES BOULEVARD,100 Meters West Of Provincial Way,E+W,9,1569,1304,1481,98,-37.588069789512573,143.87061560983582
51477,2-Dec-09,MIDDLIN STREET,Btwn water Street and Finlay Street @ No 1,N+S,8,484,424,469,30,-37.553191614304851,143.90257313678211
51478,2-Dec-09,HIGH STREET SERVICE ROAD NTH SIDE,Service Rd Nth Side Btwn Morton and McKay St No406,E+W,8,72,60,69,4,-37.421354623784929,143.71507637013968
51479,2-Dec-09,HIGH STREET SERVICE ROAD NORTH SIDE,North Side Btwn McKay and Church St @ No 326,E+W,8,66,32,57,3,-37.422908470910187,143.71725663950235
51480,2-Dec-09,HIGH STREET SERVCE ROAD SOUTH SIDE,South Side Btwn McKay and Church Street At No 329,E+W,8,77,108,84,5,-37.423221605114044,143.71696290192304
51481,2-Dec-09,HIGH STREET SERVICE ROAD SOUTH SIDE,South Side Btwn Church and Queen St at No 221-225,E+W,8,42,45,43,2,-37.425499319132335,143.7201863659435
